"ORIGIN","ORIGIN_CITY_NAME","DEST","DEST_CITY_NAME",
"DLH","Duluth, MN","ORD","Chicago, IL",
"DOF","Dora Bay, AK","WFB","Ketchikan, AK",
"DOF","Dora Bay, AK","WFB","Ketchikan, AK",
"DOF","Dora Bay, AK","HYG","Hydaburg, AK",
"DPA","Chicago, IL","MCI","Kansas City, MO",
"DPA","Chicago, IL","MDW","Chicago, IL",
"DPA","Chicago, IL","PBI","West Palm Beach/Palm Beach, FL",
"DPA","Chicago, IL","LRD","Laredo, TX",
"DQS","Whitmore, AZ","GCN","Grand Canyon, AZ",
"DQS","Whitmore, AZ","BLD","Boulder City, NV",
"DRG","Deering, AK","OTZ","Kotzebue, AK",
"DRG","Deering, AK","UNK","Unalakleet, AK",
"DRG","Deering, AK","OME","Nome, AK",
"DRG","Deering, AK","OTZ","Kotzebue, AK",
"DRG","Deering, AK","BKC","Buckland, AK",
"DRG","Deering, AK","OTZ","Kotzebue, AK",
"DRG","Deering, AK","OTZ","Kotzebue, AK",
"DRG","Deering, AK","OTZ","Kotzebue, AK",
"DRG","Deering, AK","ABL","Ambler, AK",
"DRO","Durango, CO","ABQ","Albuquerque, NM",
"DRO","Durango, CO","DEN","Denver, CO",
"DRO","Durango, CO","PHX","Phoenix, AZ",
"DRO","Durango, CO","BOI","Boise, ID",
"DRO","Durango, CO","DEN","Denver, CO",
"DRO","Durango, CO","COS","Colorado Springs, CO",
"DRO","Durango, CO","DFW","Dallas/Fort Worth, TX",
"DRO","Durango, CO","PHX","Phoenix, AZ",
"DRO","Durango, CO","DEN","Denver, CO",
"DRO","Durango, CO","ABQ","Albuquerque, NM",
"DRT","Del Rio, TX","DTW","Detroit, MI",
"DRT","Del Rio, TX","YIP","Detroit, MI",
"DRT","Del Rio, TX","SHV","Shreveport, LA",
"DRT","Del Rio, TX","DTW","Detroit, MI",
"DRT","Del Rio, TX","CMH","Columbus, OH",
"DRT","Del Rio, TX","YIP","Detroit, MI",
"DRT","Del Rio, TX","DFW","Dallas/Fort Worth, TX",
"DRT","Del Rio, TX","DFW","Dallas/Fort Worth, TX",
"DRT","Del Rio, TX","SAT","San Antonio, TX",
"DSI","Destin, FL","TN8","Nashville, TN",
"DSI","Destin, FL","MQY","Smyrna, TN",
"DSM","Des Moines, IA","MDW","Chicago, IL",
"DSM","Des Moines, IA","FSD","Sioux Falls, SD",
"DSM","Des Moines, IA","MIA","Miami, FL",
"DSM","Des Moines, IA","ORD","Chicago, IL",
"DSM","Des Moines, IA","CLT","Charlotte, NC",
"DSM","Des Moines, IA","ORD","Chicago, IL",
"DSM","Des Moines, IA","ORD","Chicago, IL",
"DSM","Des Moines, IA","LAS","Las Vegas, NV",
"DSM","Des Moines, IA","AZA","Phoenix, AZ",
"DSM","Des Moines, IA","SFB","Sanford, FL",
"DSM","Des Moines, IA","PGD","Punta Gorda, FL",
"DSM","Des Moines, IA","LAS","Las Vegas, NV",
"DSM","Des Moines, IA","AZA","Phoenix, AZ",
"DSM","Des Moines, IA","SFB","Sanford, FL",
"DSM","Des Moines, IA","BNA","Nashville, TN",
"DSM","Des Moines, IA","PIE","St. Petersburg, FL",
"DSM","Des Moines, IA","SRQ","Sarasota/Bradenton, FL",
"DSM","Des Moines, IA","PGD","Punta Gorda, FL",
"DSM","Des Moines, IA","STL","St. Louis, MO",
"DSM","Des Moines, IA","DEN","Denver, CO",
"DSM","Des Moines, IA","LAS","Las Vegas, NV",
"DSM","Des Moines, IA","STL","St. Louis, MO",
"DSM","Des Moines, IA","DEN","Denver, CO",
"DSM","Des Moines, IA","LAS","Las Vegas, NV",
"DSM","Des Moines, IA","DTW","Detroit, MI",
"DSM","Des Moines, IA","MSP","Minneapolis, MN",
"DSM","Des Moines, IA","ATL","Atlanta, GA",
"DSM","Des Moines, IA","DTW","Detroit, MI",
"DSM","Des Moines, IA","MSP","Minneapolis, MN",
"DSM","Des Moines, IA","ORD","Chicago, IL",
"DSM","Des Moines, IA","IAH","Houston, TX",
"DSM","Des Moines, IA","DEN","Denver, CO",
"DSM","Des Moines, IA","ORD","Chicago, IL",
"DSM","Des Moines, IA","IAH","Houston, TX",
"DSM","Des Moines, IA","DEN","Denver, CO",
"DSM","Des Moines, IA","IAH","Houston, TX",
"DSM","Des Moines, IA","DFW","Dallas/Fort Worth, TX",
"DSM","Des Moines, IA","PHX","Phoenix, AZ",
"DSM","Des Moines, IA","CID","Cedar Rapids/Iowa City, IA",
"DSM","Des Moines, IA","SDF","Louisville, KY",
"DSM","Des Moines, IA","GEG","Spokane, WA",
"DSM","Des Moines, IA","SDF","Louisville, KY",
"DSM","Des Moines, IA","IAH","Houston, TX",
"DSM","Des Moines, IA","DEN","Denver, CO",
"DSM","Des Moines, IA","MCO","Orlando, FL",
"DSM","Des Moines, IA","MCO","Orlando, FL",
"DSM","Des Moines, IA","DEN","Denver, CO",
"DSM","Des Moines, IA","MCO","Orlando, FL",
"DSM","Des Moines, IA","SAT","San Antonio, TX",
"DSM","Des Moines, IA","MSP","Minneapolis, MN",
"DSM","Des Moines, IA","IND","Indianapolis, IN",
"DSM","Des Moines, IA","DEN","Denver, CO",
"DSM","Des Moines, IA","DEN","Denver, CO",
"DSM","Des Moines, IA","PHX","Phoenix, AZ",
"DSM","Des Moines, IA","PHX","Phoenix, AZ",
"DSM","Des Moines, IA","ORD","Chicago, IL",
"DSM","Des Moines, IA","MKE","Milwaukee, WI",
"DSM","Des Moines, IA","ORD","Chicago, IL",
"DSM","Des Moines, IA","DFW","Dallas/Fort Worth, TX",
"DSM","Des Moines, IA","DCA","Washington, DC",
"DSM","Des Moines, IA","CID","Cedar Rapids/Iowa City, IA",
"DSM","Des Moines, IA","MEM","Memphis, TN",
"DSM","Des Moines, IA","MEM","Memphis, TN",
"DSM","Des Moines, IA","IND","Indianapolis, IN",
"DTO","Denton, TX","BHM","Birmingham, AL",
"DTR","Decatur Island, WA","LKE","Seattle, WA",
"DTW","Detroit, MI","CVG","Cincinnati, OH",
"DTW","Detroit, MI","TOL","Toledo, OH",
"DTW","Detroit, MI","IFP","Bullhead City, AZ",
"DTW","Detroit, MI","BUF","Buffalo, NY",
"DTW","Detroit, MI","EWR","Newark, NJ",
"DTW","Detroit, MI","GSO","Greensboro/High Point, NC",
"DTW","Detroit, MI","TPA","Tampa, FL",
"DTW","Detroit, MI","DAL","Dallas, TX",
"DTW","Detroit, MI","BZN","Bozeman, MT",
"DTW","Detroit, MI","PHL","Philadelphia, PA",
"DTW","Detroit, MI","BOS","Boston, MA",
"DTW","Detroit, MI","JFK","New York, NY",
"DTW","Detroit, MI","CLE","Cleveland, OH",
"DTW","Detroit, MI","BUF","Buffalo, NY",
"DTW","Detroit, MI","ORD","Chicago, IL",
"DTW","Detroit, MI","CMH","Columbus, OH",
"DTW","Detroit, MI","EWR","Newark, NJ",
"DTW","Detroit, MI","GSO","Greensboro/High Point, NC",
"DTW","Detroit, MI","OMA","Omaha, NE",
"DTW","Detroit, MI","JAX","Jacksonville, FL",
"DTW","Detroit, MI","GSP","Greer, SC",
"DTW","Detroit, MI","SYR","Syracuse, NY",
"DTW","Detroit, MI","CLT","Charlotte, NC",
"DTW","Detroit, MI","IND","Indianapolis, IN",
"DTW","Detroit, MI","RDU","Raleigh/Durham, NC",
"DTW","Detroit, MI","PHL","Philadelphia, PA",
"DTW","Detroit, MI","PIT","Pittsburgh, PA",
"DTW","Detroit, MI","IAD","Washington, DC",
"DTW","Detroit, MI","LGA","New York, NY",
"DTW","Detroit, MI","BOS","Boston, MA",
"DTW","Detroit, MI","AUS","Austin, TX",
"DTW","Detroit, MI","MCI","Kansas City, MO",
"DTW","Detroit, MI","DCA","Washington, DC",
"DTW","Detroit, MI","JFK","New York, NY",
"DTW","Detroit, MI","CHS","Charleston, SC",
"DTW","Detroit, MI","ROC","Rochester, NY",
"DTW","Detroit, MI","SDF","Louisville, KY",
"DTW","Detroit, MI","PWM","Portland, ME",
"DTW","Detroit, MI","ALB","Albany, NY",
"DTW","Detroit, MI","ORD","Chicago, IL",
"DTW","Detroit, MI","EWR","Newark, NJ",
"DTW","Detroit, MI","IAD","Washington, DC",
"DTW","Detroit, MI","YIP","Detroit, MI",
"DTW","Detroit, MI","YIP","Detroit, MI",
"DTW","Detroit, MI","MCI","Kansas City, MO",
"DTW","Detroit, MI","YIP","Detroit, MI",
"DTW","Detroit, MI","YIP","Detroit, MI",
"DTW","Detroit, MI","SEA","Seattle, WA",
"DTW","Detroit, MI","SEA","Seattle, WA",
"DTW","Detroit, MI","SEA","Seattle, WA",
"DTW","Detroit, MI","EWR","Newark, NJ",
"DTW","Detroit, MI","ORD","Chicago, IL",
"DTW","Detroit, MI","DEN","Denver, CO",
"DTW","Detroit, MI","BWI","Baltimore, MD",
"DTW","Detroit, MI","HOU","Houston, TX",
"DTW","Detroit, MI","BNA","Nashville, TN",
"DTW","Detroit, MI","PHX","Phoenix, AZ",
"DTW","Detroit, MI","MDW","Chicago, IL",
"DTW","Detroit, MI","MCO","Orlando, FL",
"DTW","Detroit, MI","TPA","Tampa, FL",
"DTW","Detroit, MI","BWI","Baltimore, MD",
"DTW","Detroit, MI","MEM","Memphis, TN",
"DTW","Detroit, MI","HOU","Houston, TX",
"DTW","Detroit, MI","BNA","Nashville, TN",
"DTW","Detroit, MI","PHX","Phoenix, AZ",
"DTW","Detroit, MI","MDW","Chicago, IL",
"DTW","Detroit, MI","MCO","Orlando, FL",
"DTW","Detroit, MI","CLE","Cleveland, OH",
"DTW","Detroit, MI","ALB","Albany, NY",
"DTW","Detroit, MI","CVG","Cincinnati, OH",
"DTW","Detroit, MI","BMI","Bloomington/Normal, IL",
"DTW","Detroit, MI","STL","St. Louis, MO",
"DTW","Detroit, MI","EWR","Newark, NJ",
"DTW","Detroit, MI","TYS","Knoxville, TN",
"DTW","Detroit, MI","MDT","Harrisburg, PA",
"DTW","Detroit, MI","ABE","Allentown/Bethlehem/Easton, PA",
"DTW","Detroit, MI","ELM","Elmira/Corning, NY",
"DTW","Detroit, MI","BWI","Baltimore, MD",
"DTW","Detroit, MI","SYR","Syracuse, NY",
"DTW","Detroit, MI","MBS","Saginaw/Bay City/Midland, MI",
"DTW","Detroit, MI","CID","Cedar Rapids/Iowa City, IA",
"DTW","Detroit, MI","GRB","Green Bay, WI",
"DTW","Detroit, MI","SBN","South Bend, IN",
"DTW","Detroit, MI","MSN","Madison, WI",
"DTW","Detroit, MI","MYR","Myrtle Beach, SC",
"DTW","Detroit, MI","ORF","Norfolk, VA",
"DTW","Detroit, MI","MEM","Memphis, TN",
"DTW","Detroit, MI","BHM","Birmingham, AL",
"DTW","Detroit, MI","RDU","Raleigh/Durham, NC",
"DTW","Detroit, MI","LAN","Lansing, MI",
"DTW","Detroit, MI","BDL","Hartford, CT",
"DTW","Detroit, MI","AUS","Austin, TX",
"DTW","Detroit, MI","JFK","New York, NY",
"DTW","Detroit, MI","RIC","Richmond, VA",
"DTW","Detroit, MI","ROC","Rochester, NY",
"DTW","Detroit, MI","TVC","Traverse City, MI",
"DTW","Detroit, MI","DSM","Des Moines, IA",
"DTW","Detroit, MI","GRR","Grand Rapids, MI",
"DTW","Detroit, MI","PWM","Portland, ME",
"DTW","Detroit, MI","SAV","Savannah, GA",
"DTW","Detroit, MI","CLE","Cleveland, OH",
"DTW","Detroit, MI","BMI","Bloomington/Normal, IL",
"DTW","Detroit, MI","DAY","Dayton, OH",
"DTW","Detroit, MI","BGM","Binghamton, NY",
"DTW","Detroit, MI","MDT","Harrisburg, PA",
"DTW","Detroit, MI","ABE","Allentown/Bethlehem/Easton, PA",
"DTW","Detroit, MI","SYR","Syracuse, NY",
"DTW","Detroit, MI","AZO","Kalamazoo, MI",
"DTW","Detroit, MI","MBS","Saginaw/Bay City/Midland, MI",
"DTW","Detroit, MI","CID","Cedar Rapids/Iowa City, IA",
"DTW","Detroit, MI","CWA","Mosinee, WI",
"DTW","Detroit, MI","GRB","Green Bay, WI",
"DTW","Detroit, MI","ATW","Appleton, WI",
"DTW","Detroit, MI","SBN","South Bend, IN",
"DTW","Detroit, MI","SCE","State College, PA",
"DTW","Detroit, MI","LAN","Lansing, MI",
"DTW","Detroit, MI","LEX","Lexington, KY",
"DTW","Detroit, MI","ITH","Ithaca/Cortland, NY",
"DTW","Detroit, MI","EVV","Evansville, IN",
"DTW","Detroit, MI","BTV","Burlington, VT",
"DTW","Detroit, MI","TVC","Traverse City, MI",
"DTW","Detroit, MI","CLE","Cleveland, OH",
"DTW","Detroit, MI","ALB","Albany, NY",
"DTW","Detroit, MI","CVG","Cincinnati, OH",
"DTW","Detroit, MI","STL","St. Louis, MO",
"DTW","Detroit, MI","TYS","Knoxville, TN",
"DTW","Detroit, MI","MDT","Harrisburg, PA",
"DTW","Detroit, MI","BWI","Baltimore, MD",
"DTW","Detroit, MI","MYR","Myrtle Beach, SC",
"DTW","Detroit, MI","ORF","Norfolk, VA",
"DTW","Detroit, MI","MEM","Memphis, TN",
"DTW","Detroit, MI","BHM","Birmingham, AL",
"DTW","Detroit, MI","BTV","Burlington, VT",
"DTW","Detroit, MI","RIC","Richmond, VA",
"DTW","Detroit, MI","ROC","Rochester, NY",
"DTW","Detroit, MI","DSM","Des Moines, IA",
"DTW","Detroit, MI","GRR","Grand Rapids, MI",
"DTW","Detroit, MI","PWM","Portland, ME",
"DTW","Detroit, MI","SAV","Savannah, GA",
"DTW","Detroit, MI","SYR","Syracuse, NY",
"DTW","Detroit, MI","MSP","Minneapolis, MN",
"DTW","Detroit, MI","DLH","Duluth, MN",
"DTW","Detroit, MI","MSN","Madison, WI",
"DTW","Detroit, MI","RDU","Raleigh/Durham, NC",
"DTW","Detroit, MI","ERI","Erie, PA",
"DTW","Detroit, MI","TPA","Tampa, FL",
"DTW","Detroit, MI","DEN","Denver, CO",
"DTW","Detroit, MI","SLC","Salt Lake City, UT",
"DTW","Detroit, MI","BWI","Baltimore, MD",
"DTW","Detroit, MI","MSP","Minneapolis, MN",
"DTW","Detroit, MI","SEA","Seattle, WA",
"DTW","Detroit, MI","ATL","Atlanta, GA",
"DTW","Detroit, MI","SFO","San Francisco, CA",
"DTW","Detroit, MI","ATL","Atlanta, GA",
"DTW","Detroit, MI","PHX","Phoenix, AZ",
"DTW","Detroit, MI","TPA","Tampa, FL",
"DTW","Detroit, MI","LAS","Las Vegas, NV",
"DTW","Detroit, MI","MSP","Minneapolis, MN",
"DTW","Detroit, MI","BHM","Birmingham, AL",
"DTW","Detroit, MI","ATL","Atlanta, GA",
"DTW","Detroit, MI","LAX","Los Angeles, CA",
"DTW","Detroit, MI","PHX","Phoenix, AZ",
"DTW","Detroit, MI","SJU","San Juan, PR",
"DTW","Detroit, MI","MCO","Orlando, FL",
"DTW","Detroit, MI","MIA","Miami, FL",
"DTW","Detroit, MI","SAT","San Antonio, TX",
"DTW","Detroit, MI","SLC","Salt Lake City, UT",
"DTW","Detroit, MI","SAN","San Diego, CA",
"DTW","Detroit, MI","BWI","Baltimore, MD",
"DTW","Detroit, MI","MSP","Minneapolis, MN",
"DTW","Detroit, MI","ORF","Norfolk, VA",
"DTW","Detroit, MI","MSY","New Orleans, LA",
"DTW","Detroit, MI","DFW","Dallas/Fort Worth, TX",
"DTW","Detroit, MI","LGA","New York, NY",
"DTW","Detroit, MI","ATL","Atlanta, GA",
"DTW","Detroit, MI","BOS","Boston, MA",
"DTW","Detroit, MI","SRQ","Sarasota/Bradenton, FL",
"DTW","Detroit, MI","DCA","Washington, DC",
"DTW","Detroit, MI","MIA","Miami, FL",
"DTW","Detroit, MI","TPA","Tampa, FL",
"DTW","Detroit, MI","SLC","Salt Lake City, UT",
"DTW","Detroit, MI","LAS","Las Vegas, NV",
"DTW","Detroit, MI","SAN","San Diego, CA",
"DTW","Detroit, MI","BWI","Baltimore, MD",
"DTW","Detroit, MI","MSP","Minneapolis, MN",
"DTW","Detroit, MI","DFW","Dallas/Fort Worth, TX",
"DTW","Detroit, MI","LGA","New York, NY",
"DTW","Detroit, MI","ATL","Atlanta, GA",
"DTW","Detroit, MI","LAX","Los Angeles, CA",
"DTW","Detroit, MI","FLL","Fort Lauderdale, FL",
"DTW","Detroit, MI","PHX","Phoenix, AZ",
"DTW","Detroit, MI","SRQ","Sarasota/Bradenton, FL",
"DTW","Detroit, MI","RSW","Fort Myers, FL",
"DTW","Detroit, MI","MCO","Orlando, FL",
"DTW","Detroit, MI","GRR","Grand Rapids, MI",
"DTW","Detroit, MI","SAN","San Diego, CA",
"DTW","Detroit, MI","LGA","New York, NY",
"DTW","Detroit, MI","FLL","Fort Lauderdale, FL",
"DTW","Detroit, MI","SAT","San Antonio, TX",
"DTW","Detroit, MI","MSP","Minneapolis, MN",
"DTW","Detroit, MI","DFW","Dallas/Fort Worth, TX",
"DTW","Detroit, MI","LGA","New York, NY",
"DTW","Detroit, MI","BOS","Boston, MA",
"DTW","Detroit, MI","AUS","Austin, TX",
"DTW","Detroit, MI","OKC","Oklahoma City, OK",
"DTW","Detroit, MI","BIS","Bismarck/Mandan, ND",
"DTW","Detroit, MI","TPA","Tampa, FL",
"DTW","Detroit, MI","DEN","Denver, CO",
"DTW","Detroit, MI","SLC","Salt Lake City, UT",
"DTW","Detroit, MI","LAS","Las Vegas, NV",
"DTW","Detroit, MI","MSP","Minneapolis, MN",
"DTW","Detroit, MI","SEA","Seattle, WA",
"DTW","Detroit, MI","PDX","Portland, OR",
"DTW","Detroit, MI","MSY","New Orleans, LA",
"DTW","Detroit, MI","ATL","Atlanta, GA",
"DTW","Detroit, MI","LAX","Los Angeles, CA",
"DTW","Detroit, MI","SJU","San Juan, PR",
"DTW","Detroit, MI","SFO","San Francisco, CA",
"DTW","Detroit, MI","MCO","Orlando, FL",
"DTW","Detroit, MI","PBI","West Palm Beach/Palm Beach, FL",
"DTW","Detroit, MI","SAT","San Antonio, TX",
"DTW","Detroit, MI","DFW","Dallas/Fort Worth, TX",
"DTW","Detroit, MI","BOS","Boston, MA",
"DTW","Detroit, MI","AUS","Austin, TX",
"DTW","Detroit, MI","BUF","Buffalo, NY",
"DTW","Detroit, MI","JAX","Jacksonville, FL",
"DTW","Detroit, MI","CLT","Charlotte, NC",
"DTW","Detroit, MI","ORF","Norfolk, VA",
"DTW","Detroit, MI","BNA","Nashville, TN",
"DTW","Detroit, MI","LAX","Los Angeles, CA",
"DTW","Detroit, MI","ATL","Atlanta, GA",
"DTW","Detroit, MI","RSW","Fort Myers, FL",
"DTW","Detroit, MI","TPA","Tampa, FL",
"DTW","Detroit, MI","ATL","Atlanta, GA",
"DTW","Detroit, MI","PHX","Phoenix, AZ",
"DTW","Detroit, MI","RSW","Fort Myers, FL",
"DTW","Detroit, MI","MCO","Orlando, FL",
"DTW","Detroit, MI","ORD","Chicago, IL",
"DTW","Detroit, MI","EWR","Newark, NJ",
"DTW","Detroit, MI","TPA","Tampa, FL",
"DTW","Detroit, MI","PDX","Portland, OR",
"DTW","Detroit, MI","MKE","Milwaukee, WI",
"DTW","Detroit, MI","CLT","Charlotte, NC",
"DTW","Detroit, MI","IND","Indianapolis, IN",
"DTW","Detroit, MI","HOU","Houston, TX",
"DTW","Detroit, MI","PIT","Pittsburgh, PA",
"DTW","Detroit, MI","IAD","Washington, DC",
"DTW","Detroit, MI","ATL","Atlanta, GA",
"DTW","Detroit, MI","MDW","Chicago, IL",
"DTW","Detroit, MI","PTK","Pontiac, MI",
"DTW","Detroit, MI","MCO","Orlando, FL",
"DTW","Detroit, MI","CVG","Cincinnati, OH",
"DTW","Detroit, MI","ORD","Chicago, IL",
"DTW","Detroit, MI","IAH","Houston, TX",
"DTW","Detroit, MI","SBA","Santa Barbara, CA",
"DTW","Detroit, MI","DEN","Denver, CO",
"DTW","Detroit, MI","MSP","Minneapolis, MN",
"DTW","Detroit, MI","BNA","Nashville, TN",
"DTW","Detroit, MI","CLE","Cleveland, OH",
"DTW","Detroit, MI","ORD","Chicago, IL",
"DTW","Detroit, MI","SAT","San Antonio, TX",
"DTW","Detroit, MI","IAH","Houston, TX",
"DTW","Detroit, MI","CMH","Columbus, OH",
"DTW","Detroit, MI","MSP","Minneapolis, MN",
"DTW","Detroit, MI","LSE","La Crosse, WI",
"DTW","Detroit, MI","GRB","Green Bay, WI",
"DTW","Detroit, MI","MKE","Milwaukee, WI",
"DTW","Detroit, MI","MSN","Madison, WI",
"DTW","Detroit, MI","IAD","Washington, DC",
"DTW","Detroit, MI","BDL","Hartford, CT",
"DTW","Detroit, MI","BNA","Nashville, TN",
"DTW","Detroit, MI","MCI","Kansas City, MO",
"DTW","Detroit, MI","APN","Alpena, MI",
"DTW","Detroit, MI","CIU","Sault Ste. Marie, MI",
"DTW","Detroit, MI","FWA","Fort Wayne, IN",
"DTW","Detroit, MI","IMT","Iron Mountain/Kingsfd, MI",
"DTW","Detroit, MI","MQT","Marquette, MI",
"DTW","Detroit, MI","SLC","Salt Lake City, UT",
"DTW","Detroit, MI","LSE","La Crosse, WI",
"DTW","Detroit, MI","GRB","Green Bay, WI",
"DTW","Detroit, MI","MKE","Milwaukee, WI",
"DTW","Detroit, MI","IAD","Washington, DC",
"DTW","Detroit, MI","ROW","Roswell, NM",
"DTW","Detroit, MI","PLN","Pellston, MI",
"DTW","Detroit, MI","ESC","Escanaba, MI",
"DTW","Detroit, MI","ORD","Chicago, IL",
"DTW","Detroit, MI","IND","Indianapolis, IN",
"DTW","Detroit, MI","SDF","Louisville, KY",
"DTW","Detroit, MI","PHL","Philadelphia, PA",
"DTW","Detroit, MI","SDF","Louisville, KY",
"DTW","Detroit, MI","RFD","Rockford, IL",
"DTW","Detroit, MI","SDF","Louisville, KY",
"DTW","Detroit, MI","IAH","Houston, TX",
"DTW","Detroit, MI","IAD","Washington, DC",
"DTW","Detroit, MI","MIA","Miami, FL",
"DTW","Detroit, MI","MCO","Orlando, FL",
"DTW","Detroit, MI","DEN","Denver, CO",
"DTW","Detroit, MI","LAS","Las Vegas, NV",
"DTW","Detroit, MI","MCO","Orlando, FL",
"DTW","Detroit, MI","MIA","Miami, FL",
"DTW","Detroit, MI","DEN","Denver, CO",
"DTW","Detroit, MI","LAS","Las Vegas, NV",
"DTW","Detroit, MI","MCO","Orlando, FL",
"DTW","Detroit, MI","IAH","Houston, TX",
"DTW","Detroit, MI","TPA","Tampa, FL",
"DTW","Detroit, MI","DEN","Denver, CO",
"DTW","Detroit, MI","LAS","Las Vegas, NV",
"DTW","Detroit, MI","MYR","Myrtle Beach, SC",
"DTW","Detroit, MI","MSY","New Orleans, LA",
"DTW","Detroit, MI","DFW","Dallas/Fort Worth, TX",
"DTW","Detroit, MI","LGA","New York, NY",
"DTW","Detroit, MI","ATL","Atlanta, GA",
"DTW","Detroit, MI","LAX","Los Angeles, CA",
"DTW","Detroit, MI","FLL","Fort Lauderdale, FL",
"DTW","Detroit, MI","PHX","Phoenix, AZ",
"DTW","Detroit, MI","RSW","Fort Myers, FL",
"DTW","Detroit, MI","MCO","Orlando, FL",
"DTW","Detroit, MI","TPA","Tampa, FL",
"DTW","Detroit, MI","LGA","New York, NY",
"DTW","Detroit, MI","LAX","Los Angeles, CA",
"DTW","Detroit, MI","RSW","Fort Myers, FL",
"DTW","Detroit, MI","MCO","Orlando, FL",
"DTW","Detroit, MI","TPA","Tampa, FL",
"DTW","Detroit, MI","DFW","Dallas/Fort Worth, TX",
"DTW","Detroit, MI","LGA","New York, NY",
"DTW","Detroit, MI","FLL","Fort Lauderdale, FL",
"DTW","Detroit, MI","RSW","Fort Myers, FL",
"DTW","Detroit, MI","MCO","Orlando, FL",
"DTW","Detroit, MI","IAH","Houston, TX",
"DTW","Detroit, MI","TPA","Tampa, FL",
"DTW","Detroit, MI","DEN","Denver, CO",
"DTW","Detroit, MI","LAS","Las Vegas, NV",
"DTW","Detroit, MI","MYR","Myrtle Beach, SC",
"DTW","Detroit, MI","MSY","New Orleans, LA",
"DTW","Detroit, MI","DFW","Dallas/Fort Worth, TX",
"DTW","Detroit, MI","ATL","Atlanta, GA",
"DTW","Detroit, MI","LAX","Los Angeles, CA",
"DTW","Detroit, MI","FLL","Fort Lauderdale, FL",
"DTW","Detroit, MI","PHX","Phoenix, AZ",
"DTW","Detroit, MI","RSW","Fort Myers, FL",
"DTW","Detroit, MI","MCO","Orlando, FL",
"DTW","Detroit, MI","CVG","Cincinnati, OH",
"DTW","Detroit, MI","CLE","Cleveland, OH",
"DTW","Detroit, MI","MEM","Memphis, TN",
"DTW","Detroit, MI","GPT","Gulfport/Biloxi, MS",
"DTW","Detroit, MI","CLT","Charlotte, NC",
"DTW","Detroit, MI","DFW","Dallas/Fort Worth, TX",
"DTW","Detroit, MI","PHX","Phoenix, AZ",
"DTW","Detroit, MI","SDF","Louisville, KY",
"DTW","Detroit, MI","DEN","Denver, CO",
"DTW","Detroit, MI","DFW","Dallas/Fort Worth, TX",
"DTW","Detroit, MI","PHX","Phoenix, AZ",
"DTW","Detroit, MI","CLT","Charlotte, NC",
"DTW","Detroit, MI","RDU","Raleigh/Durham, NC",
"DTW","Detroit, MI","CLT","Charlotte, NC",
"DTW","Detroit, MI","ORD","Chicago, IL",
"DTW","Detroit, MI","DCA","Washington, DC",
"DTW","Detroit, MI","TYS","Knoxville, TN",
"DTW","Detroit, MI","CLT","Charlotte, NC",
"DTW","Detroit, MI","PHL","Philadelphia, PA",
"DTW","Detroit, MI","CLT","Charlotte, NC",
"DTW","Detroit, MI","PHL","Philadelphia, PA",
"DTW","Detroit, MI","DCA","Washington, DC",
"DTW","Detroit, MI","EWR","Newark, NJ",
"DTW","Detroit, MI","MEM","Memphis, TN",
"DTW","Detroit, MI","IND","Indianapolis, IN",
"DTW","Detroit, MI","ORD","Chicago, IL",
"DTW","Detroit, MI","MEM","Memphis, TN",
"DTW","Detroit, MI","IND","Indianapolis, IN",
"DTW","Detroit, MI","LCK","Columbus, OH",
"DTW","Detroit, MI","IND","Indianapolis, IN",
"DTW","Detroit, MI","MEM","Memphis, TN",
"DTW","Detroit, MI","MEM","Memphis, TN",
"DUJ","DuBois, PA","BWI","Baltimore, MD",
"DUJ","DuBois, PA","PIT","Pittsburgh, PA",
"DUT","Unalaska, AK","ANC","Anchorage, AK",
"DUT","Unalaska, AK","ANC","Anchorage, AK",
"DUT","Unalaska, AK","SDP","Sandpoint, AK",
"DUT","Unalaska, AK","ADQ","Kodiak, AK",
"DUT","Unalaska, AK","ANC","Anchorage, AK",
"DUT","Unalaska, AK","CDB","Cold Bay, AK",
"DUT","Unalaska, AK","ANC","Anchorage, AK",
"DUT","Unalaska, AK","7AK","Akun, AK",
"DUT","Unalaska, AK","DLG","Dillingham, AK",
"DUT","Unalaska, AK","CDB","Cold Bay, AK",
"DUT","Unalaska, AK","DUT","Unalaska, AK",
"DUT","Unalaska, AK","IKO","Nikolski, AK",
"DUT","Unalaska, AK","STG","St. George Island, AK",
"DUT","Unalaska, AK","7AK","Akun, AK",
"DUT","Unalaska, AK","AKB","Atka, AK",
"DUT","Unalaska, AK","SNP","St. Paul, AK",
"DUT","Unalaska, AK","AKN","King Salmon, AK",
"DUT","Unalaska, AK","CDB","Cold Bay, AK",
"DUT","Unalaska, AK","IKO","Nikolski, AK",
"DUT","Unalaska, AK","STG","St. George Island, AK",
"DUT","Unalaska, AK","SNP","St. Paul, AK",
"DUT","Unalaska, AK","ANC","Anchorage, AK",
"DUT","Unalaska, AK","ANC","Anchorage, AK",
"DVL","Devils Lake, ND","JMS","Jamestown, ND",
"DVL","Devils Lake, ND","DEN","Denver, CO",
"DVT","Phoenix, AZ","PHX","Phoenix, AZ",
"DVT","Phoenix, AZ","PHX","Phoenix, AZ",
"DXR","Danbury, CT","BOS","Boston, MA",
"EAA","Eagle, AK","FAI","Fairbanks, AK",
